Name,Atom Count_Cation,Atom Count_Anion,Volume_Cation,Volume_Anion,Radius_Cation,Radius_Anion,Volume Cation/Volume Anion,Polar Area_Cation,Polar Area_Anion,Polar Area_IonPair,Rotatable Bonds_Cation,Rotatable Bonds_Anion,Rotatable Bond Fraction_Anion,Rotatable Bond Fraction_Cation,H-Bond Acceptors_Anion,H-Bond Acceptors_Cation,H-Bond Donors_Anion,H-Bond Donors_Cation,H-Bond Interactions_Anion,H-Bond Interactions_Cation,Molecular Weight_Cation,Molecular Weight_Anion,Temperature,LogP_Anion,LogP_Cation,Bond Count_Anion,Bond Count_Cation,Asphericity_Cation,Spherocity_Cation,Asphericity_Anion,Spherocity_Anion,Valence Electrons_Cation,Valence Electrons_Anion,Min Partial Charge_Anion,Min Partial Charge_Cation,Max Partial Charge_Cation,Max Partial Charge_Anion,Asphericity Cation_StDev%,Spherocity_Cation_StDev%,Asphericity Anion_StDev%,Spherocity_Anion_StDev%,SMILES_Anion,SMILES_Cation,Mols_Cation,Mols_Anion,Heat_capacity_at_constant_pressure
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,333,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,385.9
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,348,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,390.7
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,338,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,384.2
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,338,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,384.2
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,358,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,393.6
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,323,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,418.1
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,323,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,418.1
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,308,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,402.3
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,278,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,358.3
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,328,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,382.2
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,293,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,364.7
"['1-butyl-3-methylimidazolium', 'tetrafluoroborate']",25,5,151.30032,52.80928,3.31E-10,2.33E-10,2.865032812,8.8,0,8.8,3,0,0,0.12,5,0,0,0,0,0,139.22,86.81,353,1.3,1.1127,4,25,0.559130993,0.238336992,0.000465134,0.964604004,56,32,-0.41830328,-0.239533996,0.243028824,0.673213119,19.46862464,34.54799216,33.51749317,0.797392736,[B-](F)(F)(F)F,CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8ee00>,392
"['1-Butyl-3-pentyl-1H-imidazole-3-ium', 'Bistriflylimide anion']",37,15,218.49936,156.65568,3.74E-10,3.34E-10,1.394774578,8.8,103,111.8,7,1,0.071428571,0.189189189,11,0,0,0,0,0,195.32,280.15,298,0.9542,2.7659,14,37,0.622913325,0.179284722,0.339289976,0.33314104,80,92,-0.756650956,-0.236834365,0.243252277,0.518577958,18.62662131,27.92070156,8.871812634,5.562783403,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCC[N+]1=CN(C=C1)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae827c0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,687
"['1-Butyl-3-pentyl-1H-imidazole-3-ium', 'Bistriflylimide anion']",37,15,218.49936,156.65568,3.74E-10,3.34E-10,1.394774578,8.8,103,111.8,7,1,0.071428571,0.189189189,11,0,0,0,0,0,195.32,280.15,323,0.9542,2.7659,14,37,0.622913325,0.179284722,0.339289976,0.33314104,80,92,-0.756650956,-0.236834365,0.243252277,0.518577958,18.62662131,27.92070156,8.871812634,5.562783403,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCC[N+]1=CN(C=C1)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae827c0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,706
"['1-Butyl-3-pentyl-1H-imidazole-3-ium', 'Bistriflylimide anion']",37,15,218.49936,156.65568,3.74E-10,3.34E-10,1.394774578,8.8,103,111.8,7,1,0.071428571,0.189189189,11,0,0,0,0,0,195.32,280.15,303,0.9542,2.7659,14,37,0.622913325,0.179284722,0.339289976,0.33314104,80,92,-0.756650956,-0.236834365,0.243252277,0.518577958,18.62662131,27.92070156,8.871812634,5.562783403,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCC[N+]1=CN(C=C1)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae827c0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,691
"['1-Butyl-3-pentyl-1H-imidazole-3-ium', 'Bistriflylimide anion']",37,15,218.49936,156.65568,3.74E-10,3.34E-10,1.394774578,8.8,103,111.8,7,1,0.071428571,0.189189189,11,0,0,0,0,0,195.32,280.15,313,0.9542,2.7659,14,37,0.622913325,0.179284722,0.339289976,0.33314104,80,92,-0.756650956,-0.236834365,0.243252277,0.518577958,18.62662131,27.92070156,8.871812634,5.562783403,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCC[N+]1=CN(C=C1)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae827c0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,698
"['1-Butyl-3-pentyl-1H-imidazole-3-ium', 'Bistriflylimide anion']",37,15,218.49936,156.65568,3.74E-10,3.34E-10,1.394774578,8.8,103,111.8,7,1,0.071428571,0.189189189,11,0,0,0,0,0,195.32,280.15,333,0.9542,2.7659,14,37,0.622913325,0.179284722,0.339289976,0.33314104,80,92,-0.756650956,-0.236834365,0.243252277,0.518577958,18.62662131,27.92070156,8.871812634,5.562783403,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCCC[N+]1=CN(C=C1)CCCC,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae827c0>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,713
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,333,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,390.5
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,303,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,418.5
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,298,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,416.2
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,323,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,385.5
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,293,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,413.7
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,343,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,393
"['1-butyl-3-methylimidazolium', 'methylsulfate']",25,9,151.30032,77.21552,3.31E-10,2.64E-10,1.959454783,8.8,74.8,83.6,3,0,0,0.12,4,0,0,0,0,0,139.22,111.1,313,-0.907,1.1127,8,25,0.559130993,0.238336992,0.131265762,0.437513739,56,38,-0.725526876,-0.239533996,0.243028824,0.216866037,19.46862464,34.54799216,4.38E-05,4.56E-05,COS(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e860>,423.3
"['1-Butyltetrahydro-2H-thiolium', 'Bistriflylimide anion']",26,15,156.43712,156.65568,3.34E-10,3.34E-10,0.998604838,1,103,104,3,1,0.071428571,0.115384615,11,0,0,0,0,0,145.29,280.15,298,0.9542,2.1986,14,26,0.496043724,0.263208596,0.339289976,0.33314104,54,92,-0.756650956,-0.065206766,0.107888578,0.518577958,14.67752452,25.1768538,8.871812634,5.562783403,C(F)(F)(F)S(=NS(=O)(=O)C(F)(F)F)(=O)[O-],CCCC[S+]1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae82810>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e540>,681
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,343,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,490
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,293,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,455
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,293,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,455
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,333,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,481
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,298,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,457
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,298,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,457
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,303,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,459
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,313,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,465
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,313,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,465
"['1-butyl-3-methylimidazolium', 'trifluoromethanesulfonate']",25,8,151.30032,85.46112,3.31E-10,2.73E-10,1.770399452,8.8,65.6,74.4,3,0,0,0.12,6,0,0,0,0,0,139.22,149.07,323,0.0514,1.1127,7,25,0.559130993,0.238336992,0.124401433,0.666378744,56,50,-0.741154773,-0.239533996,0.243028824,0.485234805,19.46862464,34.54799216,0.002308764,0.000795575,C(F)(F)(F)S(=O)(=O)[O-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e810>,473
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,313,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,409
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,313,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,409
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,323,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,410
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,298,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,428
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,298,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,428
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,298,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,428
"['1-butyl-3-methylimidazolium', 'tricyanomethanide']",25,7,151.30032,81.77344,3.31E-10,2.69E-10,1.850237926,8.8,48.6,57.4,3,0,0,0.12,3,0,0,0,0,0,139.22,90.06,298,0.19906,1.1127,6,25,0.559130993,0.238336992,0.250000104,1.20E-12,56,32,-0.761575212,-0.239533996,0.243028824,0.148110216,19.46862464,34.54799216,1.03E-07,190.9224561,C(=C(C#N)C#N)=[N-],CCCCN1C=C[N+](=C1)C,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae64e00>,<rdkit.Chem.rdchem.Mol object at 0x7fd59ae8e590>,428
